Key,Value
4612808507624,3
4612794876120,0
4612794876170,1
4612819517846,3
4630013477488,0
4612823187906,0
4612853465986,1
4612823843274,3
4612794876200,1
4612803788994,3
4612794876102,0
4612854252432,0
4612854645650,1
4612796121114,3
4612855432096,1
4612826071537,0
4612855759782,1
4612824105429,3
4612794875912,1
4612856480686,2
4612856349614,0
4612856480688,3
4612802150529,0
4612817682808,1
4612856873913,3
4612794875938,1
4612858708948,2
4612804968635,3
4612824302060,0
4612827972098,3
4612805099708,0
4612798021688,0
4612859888612,0
4612799201398,1
4612820697578,3
4612810604814,0
4612830134830,2
4612805951778,3
4612799266896,3
4612809162985,0
4612794876368,0
4612823581122,0
4612839310003,1
4612836229763,3
4612802150518,1
4612807655624,0
4612851893096,0
4612813095205,0
4612802543976,0
4612818927998,3
4612847043370,2
4612838851239,3
4612835771015,0
4612837016209,2
4612803526878,0
4612828365322,2
4612794875948,1
4612801691843,0
4612839834303,3
4612831969866,3
4612794876386,0
4612809949438,2
4612837081772,2
4612831052366,0
4612804116636,0
4612829020757,0
4612824498644,0
4612801101932,0
4612828037675,2
4612815913284,0
4612854514590,2
4612829413931,0
4612828955241,2
4612816962125,3
4612805165222,3
4612840358593,2
4612827382258,2
4612829610537,3
4608513802458,2
4608513605858,1
4608514916584,3
4608515637498,1
4608522584413,3
4608524943750,2
4608528220602,1
4608532414962,2
4608532283896,0
4608535429666,2
4608536871481,0
4608537526858,3
4608538313298,2
4608538903125,2
4608541917829,0
4608541983366,1
4608513278170,0
4608541852296,2
4608499908740,0
4608542442130,3
4608543228574,3
4608544211622,2
4608544015014,2
4608544015021,3
4608521535824,0
4608544473780,3
4608544604853,2
4608545194686,2
4608522387809,3
4608513147100,3
4608548537064,2
4608548930285,3
4608549585662,3
4608549192448,0
4608549978884,1
4608550372102,2
4608550634248,0
4608550372106,1
4608550634250,1
4608521273674,2
4608527827376,0
4608513540328,3
4608555221844,2
4608499908874,1
4608524550550,3
4608528220610,0
4608528875978,3
4608499908904,1
4608508821698,3
4608499908806,0
4608559285136,0
4608531104241,0
4608529138133,3
4608499908616,1
4608561513390,2
4608561382318,0
4608561906617,3
4608499908962,0
4608501940281,2
4608499908642,1
4608539034199,1
4608516686125,3
4608563741652,2
4608510132412,0
4608503054392,0
4608564921316,0
4608537788997,0
4608504234102,1
4608532480528,0
4608533463568,0
4608525730282,3
4608518390101,0
4608515637518,0
4608510984482,3
4608512229582,2
4608513605878,0
4608523108864,0
4608528089537,2
4621398507746,1
4608539361895,0
4608499909072,0
4608544342707,1
4608512688328,0
4608503775342,1
4608523960702,3
4608516358405,0
4608552076074,2
4608534315553,0
4608511377784,3
4608541786774,0
4608540803719,0
4608506724547,0
4608533070395,1
4608537002570,3
4608535888436,0
4608533856791,3
4608536085070,0
4608509149340,0
4608551289630,2
4608524353937,2
4608524419531,0
4608556860271,2
4608560006055,2
4608543687342,1
4608516555037,2
