Key, Value
8536634052444246,0
8536634051723352,0
8536634049429536,2
8536634047856737,2
8536634052903002,1
8536634052051014,0
8536634051133503,1
8536634048839705,2
8536629753413644,1
8536629753020426,0
8536629754069012,2
8536629754331163,1
8536629752889374,3
8536629754724384,0
8536629752889390,2
8536629755510835,1
8536629752889395,3
8536629755838518,3
8536629756559420,1
8536629755772991,1
8536629756231752,3
8536629752889416,3
8536629757673546,0
8536629757476942,1
8536629757608018,2
8536629757411412,3
8536629757411414,2
8536629759246434,0
8536629754921009,0
8536629754593309,0
8536629757542476,0
8536629754462250,3
8536629755576397,0
8536629755510856,1
8536629757476950,0
8536629756756056,0
8536629754462240,2
8536629752889441,2
8536629757935706,1
8536629757083718,0
8536629756166207,1
8536629753872409,2
8536625458446348,1
8536625458053130,0
8536625459101716,2
8536625458184208,0
8536625459363867,1
8536625457922078,3
8536625459757088,0
8536625457922094,2
8536625460543539,1
8536625457922099,3
8536625460871222,3
8536625461592124,1
8536625460805695,1
8536625461264456,3
8536625457922120,3
8536625462706250,0
8536625462509646,1
8536625462640722,2
8536625462444116,3
8536625462444118,2
8536625464279138,0
8536625459953713,0
8536625459626013,0
8536625462575180,0
8536625459494954,3
8536625460609101,0
8536625460543560,1
8536625462509654,0
8536625461788760,0
8536625459494944,2
8536625457922145,2
8536625462968410,1
8536625462116422,0
8536625461198911,1
8536625458905113,2
8536621163479052,1
8536621163085834,0
8536621164134420,2
8536621163216912,0
8536621164396571,1
8536621162954782,3
8536621164789792,0
8536621162954798,2
8536621165576243,1
8536621162954803,3
8536621165903926,3
8536621166624828,1
8536621166297160,3
8536621162954824,3
8536621167738954,0
8536621167542350,1
8536621167673426,2
8536621167476820,3
8536621167476822,2
8536621169311842,0
8536621164986417,0
8536621164658717,0
8536621167607884,0
8536621164527658,3
8536621165641805,0
8536621165576264,1
8536621168197724,0
8536621167542358,0
8536621166821464,0
8536621164527648,2
8536621162954849,2
8536621168001114,1
8536621167149126,0
8536621166231615,1
8536621162954841,2
8536616868511756,1
8536616868118538,0
8536616869167124,2
8536616869429275,1
8536616867987486,3
8536616869822496,0
8536616867987502,2
8536616870608947,1
8536616870936630,3
8536616871657532,1
8536616871329864,3
8536616867987528,3
8536616872771658,0
8536616872575054,1
8536616872706130,2
8536616872509524,3
8536616872509526,2
8536616874344546,0
8536616870019121,0
8536616869691421,0
8536616872640588,0
8536616869560362,3
8536616870674509,0
8536616870608968,1
8536616873230428,0
8536616872575062,0
8536616871854168,0
8536616869560352,2
8536616867987553,2
8536616873033818,1
8536616872181830,0
8536616871264319,1
8536616867987545,2
8536612573544460,1
8536612573151242,0
8536612574199828,2
8536612574461979,1
8536612573020190,3
8536612574855200,0
8536612573020206,2
8536612575641651,1
8536612573020211,3
8536612576690236,1
8536612576362568,3
8536612573020232,3
8536612577607758,1
8536612577738834,2
8536612577542228,3
8536612577542230,2
8536612579377250,0
8536612575051825,0
8536612574724125,0
8536612577673292,0
8536612574593066,3
8536612575707213,0
8536612575641672,1
8536612578263132,0
8536612577607766,0
8536612576886872,0
8536612573020257,2
8536612578066522,1
