Key, Value
1546191110196,0
1546191503414,1
1546188226615,2
1546191437882,0
1546191896636,1
1546191634495,1
1546191503423,1
1546192224320,0
1546192289858,1
1546192355396,2
1546191568968,3
1546188226632,3
1546192552014,3
1546191700032,0
1546192945234,2
1546192748628,3
1546193469524,1
1546192748630,2
1546192814166,0
1546193731671,3
1546193600600,0
1546194124892,2
1546194321504,3
1546194190432,1
1546194190434,0
1546192093266,0
1546192748625,3
1546194255965,1
1546189864992,0
1546189930525,0
1546190913610,0
1541893783564,1
1541894438932,2
1541893521424,0
1541894832153,2
1541893259294,3
1541895094304,0
1541895028774,2
1541896011820,2
1541893259310,2
1541894897706,1
1541895159856,1
1541896208434,2
1541895880755,1
1541893259315,3
1541896142900,0
1541896536118,1
1541893259319,2
1541896470586,0
1541896929340,1
1541896667199,1
1541896536127,1
1541897257024,0
1541897322562,1
1541897388100,2
1541896601672,3
1541893259336,3
1541897584718,3
1541896732736,0
1541897977938,2
1541897781332,3
1541898502228,1
1541897781334,2
1541897846870,0
1541898764375,3
1541899157596,2
1541899223136,1
1541899223138,0
1541897781329,3
1541899288669,1
1541894897696,0
1541894963229,0
1541895946314,0
1537598816268,1
1537599471636,2
1537598554128,0
1537599864857,2
1537598291998,3
1537600127008,0
1537600061478,2
1537600520233,0
1537601044524,2
1537598292014,2
1537599930410,1
1537600192560,1
1537601241138,2
1537600913459,1
1537598292019,3
1537601175604,0
1537601568822,1
1537598292023,2
1537601503290,0
1537601962044,1
1537601699903,1
1537601568831,1
1537602289728,0
1537602355266,1
1537602420804,2
1537601634376,3
1537598292040,3
1537602617422,3
1537601765440,0
1537603010642,2
1537602814036,3
1537603534932,1
1537603403862,2
1537602814038,2
1537602879574,0
1537603797079,3
1537603666008,0
1537604190300,2
1537604255840,1
1537604255842,0
1537602814033,3
1537604321373,1
1537599930400,0
1537599995933,0
1537603076177,1
1533303848972,1
1533304504340,2
1533303586832,0
1533304897561,2
1533303324702,3
1533305159712,0
1533305094182,2
1533306077228,2
1533303324718,2
1533304963114,1
1533305225264,1
1533306273842,2
1533305946163,1
1533303324723,3
1533306208308,0
1533306535994,0
1533306994748,1
1533306732607,1
1533306601535,1
1533307322432,0
1533307387970,1
1533307453508,2
1533306208319,1
1533306667080,3
1533303324744,3
1533307650126,3
1533308043346,2
1533303324755,2
1533307846740,3
1533308567636,1
1533308436566,2
1533307846742,2
1533307912278,0
1533308829783,3
1533308698712,0
1533309223004,2
1533309288546,0
1533307846737,3
1533309354077,1
1533304963104,0
1533305028637,0
1533308108881,1
1529008881676,1
1529009537044,2
1529008619536,0
1529009930265,2
1529008357406,3
1529010192416,0
1529010126886,2
1529011109932,2
1529008357422,2
1529009995818,1
1529010257968,1
1529011306546,2
1529010978867,1
1529008357427,3
1529011241012,0
1529011568698,0
1529012027452,1
1529011765311,1
1529011634239,1
1529012355136,0
1529012420674,1
1529012486212,2
1529011241023,1
1529011699784,3
1529008357448,3
1529012682830,3
1529013076050,2
1529008357459,2
1529012879444,3
1529013600340,1
1529013469270,2
1529012879446,2
1529012944982,0
1529013862487,3
1529013731416,0
1529014255708,2
1529014321248,1
1529014321250,0
1529012879441,3
1529014386781,1
1529009995808,0
1529010061341,0
1529014124639,0
1524713914380,1
1524714569748,2
1524713652240,0
1524714962969,2
1524713390110,3
1524715225120,0
1524715159590,2
1524716142636,2
1524713390126,2
1524715028522,1
1524715290672,1
1524716339250,2
1524716011571,1
1524713390131,3
1524716273716,0
1524716601402,0
1524717060156,1
1524716798015,1
1524717387840,0
1524717453378,1
1524717518916,2
1524716273727,1
1524716732488,3
1524713390152,3
1524718305356,2
1524717715534,3
1524718108754,2
1524713390163,2
1524717912148,3
1524718633044,1
1524718501974,2
1524717912150,2
1524717977686,0
1524718895191,3
1524718764120,0
1524719288412,2
1524719485024,3
1524719353952,1
1524719353954,0
1524719616098,0
1524717912145,3
1524715028512,0
1524715094045,0
1524713979934,3
1520418947084,1
1520419602452,2
1520418684944,0
1520419995673,2
1520418422814,3
1520420257824,0
1520420192294,2
1520421175340,2
1520418422830,2
1520420061226,1
1520420323376,1
1520421371954,2
1520421044275,1
1520418422835,3
1520421306420,0
1520421634106,0
1520422092860,1
1520421830719,1
1520422420544,0
1520422486082,1
1520422551620,2
1520421306431,1
1520421765192,3
1520418422856,3
1520423338060,2
1520422748238,3
1520423141458,2
1520418422867,2
1520422944852,3
1520423665748,1
1520423534678,2
1520422944854,2
1520423010390,0
1520423927895,3
1520423796824,0
1520424321116,2
1520424517728,3
1520424386656,1
1520424386658,0
1520424648802,0
1520419012627,2
1520419405853,2
1520422944849,3
1520420061216,0
1520419012638,3
1516123979788,1
1516124635156,2
1516123717648,0
1516125028377,2
1516123455518,3
1516125290528,0
1516125224998,2
1516126208044,2
1516123455534,2
1516125093930,1
1516125356080,1
1516126404658,2
1516126076979,1
1516123455539,3
1516126339124,0
1516126666810,0
1516127125564,1
1516126863423,1
1516127518786,1
1516127584324,2
1516126339135,1
1516126797896,3
1516123455560,3
1516128370764,2
1516127780942,3
1516128174162,2
1516127977556,3
1516128698452,1
1516128567382,2
1516127977558,2
1516128043094,0
1516128960599,3
1516128829528,0
1516129353820,2
1516129288285,1
1516129550432,3
1516129419360,1
1516129419362,0
1516124438557,2
1516125487153,0
1516127977553,3
1516125093920,0
1516126142538,0
1511829012492,1
1511829667860,2
1511828750352,0
1511830061081,2
1511828488222,3
1511830323232,0
1511830257702,2
1511831240748,2
1511828488238,2
1511830126634,1
1511830388784,1
1511831437362,2
1511831109683,1
1511828488243,3
1511831371828,0
1511831699514,0
1511832158268,1
1511831896127,1
1511832551490,1
1511832617028,2
1511831371839,1
1511831830600,3
1511828488264,3
1511833403468,2
1511832813646,3
1511833206866,2
1511833010260,3
1511833731156,1
1511833600086,2
1511833010262,2
1511833075798,0
1511833862232,0
1511834386524,2
1511834320989,1
1511834583136,3
1511834452064,1
1511834452066,0
1511829471261,2
1511830519857,0
1511833010257,3
1511830126624,0
1507534045196,1
1507534700564,2
1507533783056,0
1507535093785,2
1507533520926,3
1507535355936,0
1507535290406,2
1507536273452,2
1507533520942,2
1507535159338,1
1507535421488,1
1507536470066,2
1507536142387,1
1507533520947,3
1507536404532,0
1507536732218,0
1507537190972,1
1507536928831,1
1507537584194,1
1507537649732,2
1507536404543,1
1507536863304,3
1507533520968,3
1507538436172,2
1507537846350,3
1507538239570,2
1507538042964,3
1507538763860,1
1507538632790,2
1507538042966,2
1507538108502,0
1507539026007,3
1507538894936,0
1507539419228,2
1507539353693,1
1507539615840,3
1507539484768,1
1507539484770,0
1507534503965,2
1507535552561,0
1507538042961,3
1507535159328,0
1507537190977,0
1503239077900,1
1503239733268,2
1503238815760,0
1503240126489,2
1503238553630,3
1503240388640,0
1503240323110,2
1503241306156,2
1503238553646,2
1503240192042,1
1503240454192,1
1503241502770,2
1503241175091,1
1503238553651,3
1503241437236,0
1503241764922,0
1503242223676,1
1503241961535,1
1503242616898,1
1503242682436,2
1503241437247,1
1503241896008,3
1503238553672,3
1503243468876,2
1503242879054,3
1503243272274,2
1503243075668,3
1503243796564,1
1503243665494,2
1503243075670,2
1503243141206,0
1503244058711,3
1503243927640,0
1503244451932,2
1503244386397,1
1503244517472,1
1503244517473,0
1503244517474,0
1503239536669,2
1503243075665,3
1503240192032,0
1503242223681,0
1498944110604,1
1498944765972,2
1498943848464,0
1498945159193,2
1498943586334,3
1498945421344,0
1498945355814,2
1498946338860,2
1498943586350,2
1498945224746,1
1498945486896,1
1498946535474,2
1498943717393,0
1498946207795,1
1498943586355,3
1498946469940,0
1498946797626,0
1498946994239,1
1498947649602,1
1498947715140,2
1498946469951,1
1498946928712,3
1498943586376,3
1498948501580,2
1498947911758,3
747326341155,0
747324768276,0
794568949849,2
747326537764,1
747325489180,2
747325751333,0
489628172344,0
554051502104,1
876174835741,0
747326210088,0
747326668841,2
554052223003,1
1005026672718,3
747327127597,1
618478239798,3
747327324207,0
747326210096,1
554051764258,2
1005026213973,0
1455998435409,3
747327258674,2
506812498019,1
618475552794,0
747327455283,3
747325161511,1
442387660898,0
1391571828785,0
876176146477,1
489627320338,1
747326931000,0
1529013272652,2
811753537619,2
747326865466,2
1391573532740,2
1133875888212,3
811753865301,0
747328110654,0
747326996532,0
554052550694,2
1133877330016,1
747327914053,1
489627910176,0
601295421509,3
747328634950,2
940603080788,1
1133877526626,0
747325161525,0
700085436510,0
747327848516,2
747327324230,0
618476208152,1
682901766191,2
747329159244,0
940603605082,1
940603539546,3
618479812694,2
1262726479968,3
747329224782,3
554054778944,0
747329290318,1
940603736156,2
747326996540,1
828931244093,2
876178243660,2
1099511627873,2
747329814615,3
747329618010,3
1516129615970,0
1052267118623,0
747328176213,0
747329814620,2
554055368782,1
554055696462,3
747330207836,2
554055761998,1
747330273373,1
554055827535,0
747329749087,0
489629745210,0
747330273376,1
747329290321,1
747324309601,2
747325423651,0
876174311450,2
747330469986,0
554056024148,1
747330601059,3
858993721370,0
743029538823,2
532575944798,2
743029735433,3
743029342217,3
743030063118,0
807455621157,2
743032356934,0
614181240856,1
678606798895,2
743029342219,2
807454900258,0
743029604368,0
1000730722363,2
743029800978,1
743030652953,0
743030784027,1
1194005233742,3
1387279679580,0
743030128663,2
743030849565,0
743029997590,0
1065153331227,1
743029342238,3
743029800980,0
790273982553,2
743031570468,1
743030521884,2
743030784037,0
485333205048,0
549756534808,1
871879868445,0
743031242792,0
743032160301,1
614183272502,3
743032356911,0
743031242800,1
549756796962,2
1000731246677,0
1451703468113,3
743032291378,2
502517530723,1
614180585498,0
743032487987,3
743030194215,1
438092693602,0
1387276861489,0
871881179181,1
485332353042,1
743031963704,0
743031898170,2
1387278565444,2
807458898005,0
743033143358,0
743032029236,0
549757583398,2
1129582362720,1
743032946757,1
485332942880,0
597000454213,3
743033536582,0
743033667654,2
936308113492,1
1129582559330,0
743030194229,0
695790469214,0
743032881220,2
743034191948,0
936308637786,1
936308572250,3
614184845398,2
1258431512672,3
743034257486,3
549759811648,0
743034323022,1
936308768860,2
743032029244,1
824636276797,2
871883276364,2
1095216660577,2
743034847319,3
743034650714,3
1511834648674,0
1047972151327,0
743033208917,0
743034847324,2
549760401486,1
1498944569373,2
549760729166,3
743035240540,2
549760794702,1
743035306077,1
725849473053,2
549760860239,0
743034781791,0
485334777914,0
743035306080,1
743034323025,1
743029342305,2
743030456355,0
871879344154,2
743035502690,0
549761056852,1
743035633763,3
854698754074,0
738734571527,2
738734768137,3
738734374921,3
738735095822,0
803160653861,2
738737389638,0
609886273560,1
674311831599,2
738734374923,2
803159932962,0
738734637072,0
996435755067,2
738734833682,1
738735685657,0
738735816731,1
1189710266446,3
1382984712284,0
738734440464,0
498222497890,2
738735161367,2
738735882269,0
738735030294,0
1060858363931,1
738734374942,3
738734833684,0
785979015257,2
545461567512,1
481038237752,0
867584901149,0
738736275496,0
738736734249,2
545462288411,1
996436738126,3
738737193005,1
609888305206,3
738737389615,0
738736275504,1
545461829666,2
996436279381,0
1447408500817,3
738737324082,2
498222563427,1
609885618202,0
738737520691,3
738735226919,1
433797726306,0
1382981894193,0
867586211885,1
481037385746,1
747324440593,0
738738044988,1
738736930874,2
1382983598148,2
738738176062,0
932011638855,2
738737061940,0
545462616102,2
1125287395424,1
738737979461,1
481037975584,0
592705486917,3
738738700358,2
932013146196,1
1125287592034,0
738735226933,0
691495501918,0
674312355885,1
932013604954,3
609889878102,2
1254136545376,3
738739290190,3
545464844352,0
738739355726,1
738737061948,1
820341309501,2
867588309068,2
1090921693281,2
738739880023,3
738739683418,3
1507539681378,0
1043677184031,0
738738241621,0
738739224652,0
932013670490,1
738737979472,0
738739880028,2
545465434190,1
545465761870,3
738740273244,2
545465827406,1
738740338781,1
721554505757,2
545465892943,0
738740338784,1
738739355729,1
738734375009,2
738735489059,0
867584376858,2
738740535394,0
545466089556,1
738740666467,3
850403786778,0
738736930877,2
734439604231,2
734439800841,3
734439407625,3
734440128526,0
798865686565,2
734442422342,0
605591306264,1
670016864303,2
734439407627,2
798864965666,0
734439669776,0
992140787771,2
734439866386,1
734440849435,1
1185415299150,3
1378689744988,0
734439473168,0
493927530594,2
734440194071,2
734440914973,0
734440062998,0
1056563396635,1
734439407646,3
734439866388,0
781684047961,2
734441635876,1
734440849445,0
734441308200,0
734441766953,2
541167321115,1
992141770830,3
734442225709,1
605593337910,3
734442422319,0
734441308208,1
541166862370,2
992141312085,0
1443113533521,3
734442356786,2
493927596131,1
605590650906,0
734442553395,3
734440259623,1
1378686926897,0
863291244589,1
476742418450,1
734442029112,0
743029473297,0
734443077692,1
734441963578,2
1378688630852,2
1120990986324,3
734443208766,0
734442094644,0
541167648806,2
1120992428128,1
734443012165,1
476743008288,0
588410519621,3
734443601990,0
734443733062,2
927718178900,1
1120992624738,0
734440259637,0
687200534622,0
734443274312,1
670017388589,1
927718637658,3
605594910806,2
1249841578080,3
734444322894,3
541169877056,0
734444388430,1
734442094652,1
816046342205,2
863293341772,2
1086626725985,2
734444912727,3
734444716122,3
1503244714082,0
1039382216735,0
734443274325,0
927718703194,1
734443012176,0
1378689679450,1
734444912732,2
541170466894,1
541170794574,3
734445305948,2
541170860110,1
734445371485,1
541170925647,0
734445371488,1
734444388433,1
734439407713,2
734440521763,0
863289409562,2
734445568098,0
541171122260,1
734445633634,0
734445699171,3
846108819482,0
734441963581,2
730144636935,2
519691042910,2
730144833545,3
730144440329,3
730145161230,0
794570719269,2
730147455046,0
601296338968,1
665721897007,2
730144440331,2
794569998370,0
730144702480,0
987845820475,2
730144899090,1
730145882139,1
1181120331854,3
1374394777692,0
730144505872,0
489632563298,2
730145226775,2
730145947677,0
730145095702,0
1052268429339,1
730144440350,3
730146603043,2
730144899092,0
777389080665,2
730146668580,1
730145554465,1
987845558342,0
730146340904,0
730146799657,2
536872353819,1
987846803534,3
730147258413,1
601298370614,3
730147455023,0
730146340912,1
536871895074,2
987846344789,0
1438818566225,3
730147389490,2
489632628835,1
601295683610,0
730147586099,3
730145292327,1
858996277293,1
472447451154,1
730147061816,0
738734506001,0
730148110396,1
730146996282,2
1374393663556,2
1116696019028,3
730148241470,0
730147127348,0
536872681510,2
1116697460832,1
730148044869,1
472448040992,0
584115552325,3
730148765766,2
923423211604,1
1116697657442,0
730145292341,0
682905567326,0
665722421293,1
923423670362,3
601299943510,2
1245546610784,3
730149355598,3
536874909760,0
730149421134,1
730147127356,1
811751374909,2
665723928638,0
858998374476,2
1082331758689,2
730149945431,3
730149748826,3
730148307029,0
923423735898,1
730148044880,0
730149945436,2
536875499598,1
536875827278,3
730150338652,2
536875892814,1
730150404189,1
712964571165,2
536875958351,0
730150404192,1
730149421137,1
730144440417,2
730145554467,0
858994442266,2
730150600802,0
536876154964,1
730150666338,0
730150731875,3
841813852186,0
730146996285,2
725849669639,2
515396075614,2
725849866249,3
725849473033,3
1498947256385,0
725850193934,0
790275751973,2
725852487750,0
597001371672,1
661426929711,2
725849473035,2
790275031074,0
919123918873,0
725849735184,0
983550853179,2
725849931794,1
725850914843,1
1176825364558,3
1370099810396,0
725849538576,0
485337596002,2
725850259479,2
725850980381,0
725850128406,0
1047973462043,1
725849473054,3
725851635747,2
725849931796,0
773094113369,2
725850587169,1
983550591046,0
725851373608,0
725851832361,2
532577386523,1
983551836238,3
725852291117,1
597003403318,3
725852487727,0
725852422194,2
597000716314,0
485337661539,1
1241247383588,1
725852618803,3
725850325031,1
854701309997,1
468152483858,1
734439538705,0
725853143100,1
725852028986,2
1370098696260,2
725853274174,0
725852160052,0
532577714214,2
1112402493536,1
725853077573,1
468153073696,0
579820585029,3
725853798470,2
919128244308,1
1112402690146,0
725850325045,0
678610600030,0
661427453997,1
919128703066,3
597004976214,2
1241251643488,3
725854388302,3
532579942464,0
725854453838,1
725852160060,1
807456407613,2
661428961342,0
854703407180,2
1078036791393,2
725854978135,3
725854781530,3
725853339733,0
919128768602,1
725853077584,0
725854978140,2
532580532302,1
532580859982,3
725855371356,2
532580925518,1
725855436893,1
708669603869,2
532580991055,0
725854453839,0
725855436896,1
725854453841,1
725849473121,2
725850587171,0
854699474970,2
725855633506,0
532581187668,1
725855699042,0
725855764579,3
837518884890,0
721554898953,3
721554505737,3
1494652289089,0
721555226638,0
785980784677,2
721557520454,0
592706404376,1
657131962415,2
721554505739,2
785980063778,0
914828951577,0
721554767888,0
979255885883,2
721554964498,1
721555947547,1
1172530397262,3
1365804843100,0
721554571280,0
481042628706,2
721555292183,2
721556013085,0
721555161110,0
1043678494747,1
1494652944462,3
721554505758,3
721554964500,0
768799146073,2
721555619873,1
979255623750,0
721556406312,0
721556865065,2
528282419227,1
979256868942,3
721557323821,1
592708436022,3
721557520431,0
721557454898,2
592705749018,0
481042694243,1
1236952416292,1
721557651507,3
721555357735,1
850406342701,1
463857516562,1
721557127224,0
730144571409,0
721558175804,1
721557061690,2
1365803728964,2
721558306878,0
850406801462,1
1348620976192,0
833223655471,2
721557192756,0
528282746918,2
1108107526240,1
721558110277,1
463858106400,0
575525617733,3
721558831174,2
914833277012,1
1108107722850,0
721555357749,0
674315632734,0
657132486701,1
914833408088,0
914833735770,3
592710008918,2
1236956676192,3
721559421006,3
528284975168,0
721559486542,1
914833932380,2
721557192764,1
721559748692,1
803161440317,2
657133994046,0
850408439884,2
592710926431,0
1073741824097,2
721560010839,3
721559879768,0
528285433930,0
721559814234,3
528285827148,0
721558372437,0
914833801306,1
721558110288,0
721560010844,2
528285565006,1
528285892686,3
721560404060,2
528285958222,1
721560469597,1
704374636573,2
528286023759,0
1430228107328,0
721559486543,0
721560469600,1
721559486545,1
721554505825,2
721555619875,0
850404507674,2
721560666210,0
528286220372,1
721560797283,3
833223917594,0
717259735047,2
506806141022,2
717259931657,3
717259538441,3
1490357321793,0
717260259342,0
781685817381,2
717262553158,0
588411437080,1
652836995119,2
717259538443,2
781685096482,0
910533984281,0
717259800592,0
974960918587,2
1425931763768,0
717259997202,1
717260980251,1
1168235429966,3
1361509875804,0
717259603984,0
476747661410,2
717260324887,2
717261045789,0
717260193814,0
1039383527451,1
1490357977166,3
717259538462,3
717259997204,0
764504178777,2
717261766692,1
1490359550044,2
717260652577,1
974960656454,0
717261439016,0
717261897769,2
523987451931,1
974961901646,3
523987189788,2
717262356525,1
588413468726,3
717262553135,0
717262487602,2
588410781722,0
476747726947,1
1232657448996,1
717262684211,3
717260390439,1
846111375405,1
459562549266,1
652837191715,2
725849604113,0
717263208508,1
717262094394,2
1361508761668,2
910537982028,2
717263339582,0
846111834166,1
1344326008896,0
910537850959,0
717262225460,0
523987779622,2
1103812558944,1
717263142981,1
459563139104,0
571230650437,3
717263863878,2
910538309716,1
1103812755554,0
717260390453,0
670020665438,0
652837519405,1
910538440792,0
910538768474,3
588415041622,2
1232661708896,3
717264453710,3
523990007872,0
717264519246,1
910538965084,2
717262225468,1
717264781396,1
798866473021,2
652839026750,0
846113472588,2
588415959135,0
1069446856801,2
717265043543,3
717264912472,0
523990466634,0
523990597707,1
717264846938,3
523990859852,0
717263405141,0
717265043548,2
523990597710,1
803163930709,0
1039388377185,2
523990925390,3
717265436764,2
523990990926,1
717265502301,1
700079669277,2
523991056463,0
717259538525,3
1425933140032,0
717264519247,0
717259538527,2
828928688151,2
717265502304,1
717264519249,1
717259538529,2
717260652579,0
846109540378,2
717265698914,0
523991253076,1
717265764450,0
717265829987,3
828928950298,0
712964767751,2
502511173726,2
712964964361,3
712964571145,3
1486062354497,0
712965292046,0
777390850085,2
712967585862,0
584116469784,1
648542027823,2
1292788695097,3
712964571147,2
906239016985,0
712964833296,0
970665951291,2
1421636796472,0
712965029906,1
712966012955,1
1163940462670,3
1357214908508,0
712964636688,0
472452694114,2
712965357591,2
712966078493,0
712965226518,0
1035088560155,1
1486063009870,3
712964571166,3
712966733859,2
712965029908,0
760209211481,2
712965685281,1
970665689158,0
712966471720,0
712966930473,2
519692484635,1
970666934350,3
519692222492,2
712967389229,1
584118501430,3
712967585839,0
712967520306,2
584115814426,0
472452759651,1
1228362481700,1
712967716915,3
712965423143,1
841816408109,1
455267581970,1
721554636817,0
712968241212,1
712967127098,2
1357213794372,2
1099516149844,3
906243014732,2
712968372286,0
841816866870,1
1340031041600,0
906242883663,0
712967258164,0
519692812326,2
1099517591648,1
712968175685,1
455268171808,0
566935683141,3
712968896582,2
906243342420,1
1099517788258,0
592705486928,2
712968634439,0
712965423157,0
665725698142,0
906243473496,0
712969224266,0
502511173683,3
906243801178,3
584120074326,2
1228366741600,3
712969486414,3
519695040576,0
712969551950,1
906243997788,2
712967258172,1
712969814100,1
794571505725,2
841818505292,2
584120991839,0
747325947946,1
1065151889505,2
712970076247,3
712969945176,0
519695499338,0
519695630411,1
712969879642,3
519695892556,0
712968437845,0
712970076252,2
519695630414,1
798868963413,0
1035093409889,2
519695958094,3
712970469468,2
519696023630,1
712970535005,1
695784701981,2
519696089167,0
712964571229,3
1421638172736,0
712969551951,0
712964571231,2
712970535008,1
712969551953,1
712964571233,2
712965685283,0
841814573082,2
712970731618,0
519696285780,1
712970862691,3
824633983002,0
708669800455,2
498216206430,2
708669997065,3
708669603849,3
1481767387201,0
708670324750,0
773095882789,2
708672618566,0
579821502488,1
644247060527,2
1288493727801,3
708669603851,2
901944049689,0
708669866000,0
966370983995,2
1417341829176,0
708670062610,1
644246995000,0
579821436961,1
1030793658397,0
1159645495374,3
1352919941212,0
708670390295,2
708671111197,0
708670259222,0
1030793592859,1
1481768042574,3
708669603870,3
644245291015,2
433791696990,2
708670521369,0
515396075531,2
515396993044,0
708670062612,0
755914244185,2
708671832100,1
1481769615452,2
708670783516,2
901945819188,0
450973466680,0
837520130077,0
708670717985,1
708671504424,0
708671963177,2
515397517339,1
966371967054,3
515397255196,2
708672421933,1
579823534134,3
708672618543,0
708672225328,1
644246667289,2
515397779490,0
1288495693916,2
708672553010,2
579820847130,0
468157792355,1
1224067514404,1
708672749619,3
708670455847,1
837521440813,1
450972614674,1
717259669521,0
708673273916,1
708672159802,2
1352918827076,2
1095221182548,3
901948047436,2
708673404990,0
837521899574,1
1335736074304,0
901946867783,2
901947916367,0
708670849077,0
708672290868,0
515397845030,2
1095222624352,1
708673208389,1
1576257060939,1
450973204512,0
562640715845,3
708673929286,2
901948375124,1
1095222820962,0
588410519632,2
708673667143,0
708670455861,0
661430730846,0
901948506200,0
708674256970,0
498216206387,3
901948833882,3
579825107030,2
1224071774304,3
708674519118,3
515400073280,0
708674584654,1
901949030492,2
708672290876,1
708672684096,0
708674846804,1
790276538429,2
837523537996,2
579826024543,0
734444585045,0
743030980650,1
1060856922209,2
708675108951,3
515400532042,0
708675043416,0
515400663115,1
708674912346,3
515400925260,0
708673470549,0
708675108956,2
515400663118,1
794573996117,0
1030798442593,2
1464584831005,2
515400990798,3
708675502172,2
515401056334,1
708675567709,1
691489734685,2
515401121871,0
708669603933,3
1417343205440,0
708674584655,0
708669603935,2
708675567712,1
